thread_id,customer_tweet,historical_agent_reply,intent,bootstrap_confidence
real_11980,"@AmazonHelp what the hell is going on?! Today's last day to deliver and still not shipped!!
Should I pledge that I won't ever order from u?!","@118356 I understand your concern, Nihal. Could you confirm if you've report this to our team using the link provided earlier? ^HD",delivery_delay_or_lost,0.99
real_11983,@AmazonHelp Many times..Always got them saying well deliver it by deadline...I hate your service now,@118356 Sorry about the delay with the order. Please share your details here: https://t.co/GIJyeYqKE0 and we'll check this. ^KA,complaint_escalation,0.92
real_11985,@AmazonHelp It's point less to actually fill this form.Since you always give me those replies with I'll personally follow up and stuff..,@118356 details through the link provided above so that we can look into the issue. 2/2 ^SH,complaint_escalation,0.92
real_11986,@AmazonHelp It's point less to actually fill this form.Since you always give me those replies with I'll personally follow up and stuff..,@118356 Twitter is a social media platform we'll not be able to access any of your account/order details. Please share your 1/2 ^SH,complaint_escalation,0.92
real_12493,@115821 WTF MAN. YALL LET SOME RANDO CHANGE MY EMAIL TO MY ACCOUNT AND NOW I CANT LOG IN. FIX IT!!!!!,"@118498 I'm so sorry about that, Alexis. When you can, please reach us here so we can better assist: https://t.co/hApLpMlfHN ^BL",account_or_login_issue,0.99
real_12497,@AmazonHelp I already emailed y’all.,"@118498 I'm sorry about the link. For a faster response, contact us by phone here: https://t.co/jzvkhdlrK5 without signing in. ^BE",complaint_escalation,0.85
real_12499,@AmazonHelp Is that a 24 hr line,@118498 Yes. Our main customer service line is open 24 hours a day. ^LJ,general_product_question,0.88
real_12501,"Amazon Kindle の「スライダー」が「マイライブラリー」になったの、本当に不便。「スライダー」は「スライダーから削除」を使うことで、「今、読んでいる(or次に読みたい)本」の枠として便利だった。「マイライブラリー」はどんな思想の枠ですか？
@118500",@118499 ご不便をおかけしております。アップデートにより仕様が変更される場合がありますが、変更の背景等については詳細をお伝えすることができませんことをご了承ください。ご指摘いただいた点は担当部署に伝えさせていただき、今後もサービスや機能の改善に努めて参ります。 YM,general_product_question,0.97
real_12503,@AmazonHelp How do I disable notifications indicated by the bell icon in upper left corner of iOS Kindle app?,"@118501 We'd like to help in real-time! When you have a free moment, please reach out to us here: https://t.co/hApLpMlfHN ^HM",general_product_question,0.97
real_12506,@AmazonHelp Nah. Just answer my question please.,"@118501 From the Kindle app, go to More, tap on Settings, tap on Push notifications to enable or disable the notifications. ^SE",other_spam_irrelevant,0.92
real_12507,@116313 FireTVstick購入し接続完了、画面の切り替えも問題ないのですが、音声が切り替わらないです。どうしたらいいのでしょうか？(＞＜),"@118502 Fire TV Stickのご注文ありがとうございます。
音声が切り替わらないとのことなので、設定等を確認の上ご案内させていただきます。
よろしければ、下記URLよりご連絡ください。https://t.co/bwBU0NvYIn TY",general_product_question,0.92
real_12508,@115821 thanks for such thoughtful packing. Must be why it takes so long to ship #whoneedspeanuts #oversized https://t.co/c3quxqnvqi,@118503 That does seem excessive. Help us improve by leaving order specific packaging feedback here: https://t.co/TH7UAFZey5. ^EZ,delivery_delay_or_lost,0.88
real_12510,@115850 why to you promise false discounts with wrong mrp ...the device I bought showed a mrp of 7999 when its actual mrp is 7499 https://t.co/1kqHQVHBcl,@118504 from our sellers. You may also visit this link: https://t.co/yQb39uNRsX for more information. 2/2 ^MK,general_product_question,0.92
real_12512,@115850 why to you promise false discounts with wrong mrp ...the device I bought showed a mrp of 7999 when its actual mrp is 7499 https://t.co/1kqHQVHBcl,@118504 The prices on our website are determined by our sellers. And we keep updating our prices as per the data we receive 1/2 ^MK,general_product_question,0.93
real_12513,@AmazonHelp 24 hrs tat was given on written mail on 29th Oct to receive a call but no response since last 60 hrs.Hence we say quality of Amazon has gone,"@118505 If you had replied to the email, you must've received a correspondence from us, Darshan. Please check. ^HD",complaint_escalation,0.92
real_12516,"@AmazonHelp Uff, I am continuously trying to tell you that I have already replied and a 24 hr tat for receiving call was given which​ U have failed on",@118505 If you've already replied to the email sent by our team. I'm sure our team will reach out to you soon with an update. ^VM,complaint_escalation,0.99
real_12518,@AmazonHelp Rather than wasting time here can you please check with your team &amp; confirm whether they have responded. Use basic communication skills Sir,"@118505 We're currently working on your issue, we'll contact you soon. Keep an eye on your mailbox. ^ZH",complaint_escalation,0.85
real_12520,"@AmazonHelp I have replied Sir, try and understand the gratitude of this event. You are exposing yourself in bad light","@118505 Apologies, thank you for replying to the email. We'll get back on this soon. Appreciate your patience. ^BS",other_spam_irrelevant,0.95
real_12523,@AmazonHelp I have checked all my mails and had received your last mail on 29th stating you will receive an update in next 24 hrs. No revert received,"@118505 I do understand, however, please revert to the same email so that we can get this sorted. ^HN",delivery_delay_or_lost,0.93
real_12526,"@AmazonHelp I have replied to it many and still have not received any response, sending you a legal notification for closing this fraud business",@118505 Sorry for the trouble you've had. Kindly reply to the email you've received from our team &amp; we'll look into this further.^MM,complaint_escalation,0.99
real_12528,"@AmazonHelp Nobody has called till now, why are you sending fake replies",@118505 Sorry for the stretch. Please reply to the email you've received from our Social media team and we'll get back. ^KA,complaint_escalation,0.92
real_12530,@AmazonHelp Please reply with necessary resolution...,@118505 email ID. Kindly check it here: https://t.co/8DAc10S7ww. 2/2 ^RS,other_spam_irrelevant,0.92
real_12533,@118506 @AmazonHelp Amazon has lost its credibility by buying cheap products from other portals like ebay and selling over their platform. Really cheap,@118505 you with an update at the earliest. (2/2)^AU,complaint_escalation,0.92
real_12537,@AmazonHelp I have replied dozen of times first check then reply. So silly,@118505 Thanks for writing back to us. Our specialist team will contact you with an update on your issue soon. Please wait. ^ZH,complaint_escalation,0.92
real_12539,"@AmazonHelp Message from Rahul from Social Media team.
Upon checking your order I see that issue is being handled by Executive Customer Relations team.","@118505 As requested, please respond on the requested email and our specialist team will reach out to you. ^HK",other_spam_irrelevant,0.85
real_12542,@AmazonHelp Can you please update over this quickly,"@118505 We've sent a correspondence to your registered email address, request you to check the same. ^SH",complaint_escalation,0.85
real_12546,"@115850 Please revert whether you would be able to recalculate the gesture amount, revert at the earliest to settle this out of court for all mishap",@118505 We're working on your concern. We'll reach out to you soon and update. ^RI,refund_or_return,0.85
real_13129,@AmazonHelp I have. And I have spoken to customer care again on chat.,"@118701 If you've replied to the email sent by us, we'll check and get back to you with an update shortly. ^NR",other_spam_irrelevant,0.92
real_13133,@AmazonHelp I had replied almost as soon as you posted about the email and sent it. I want to know what action has been taken on my complaint.,"@118701 Sorry to know about the delivery issue. As you've confirmed sharing your details, you should've received an email from (1/2)^KA",complaint_escalation,0.92
real_13134,@AmazonHelp I had replied almost as soon as you posted about the email and sent it. I want to know what action has been taken on my complaint.,"@118701 our team. Please check and reply, we'll get back. You may check the email here: https://t.co/NTkrxpsbHJ (2/2) ^KA",complaint_escalation,0.9
real_13136,@AmazonHelp 6 different emails about the same order and none actually resolve the issue. You should be quite ashamed.,@118701 Please reply to the email received from our team. We will check and connect with you accordingly. ^RW,complaint_escalation,0.97
real_13139,@AmazonHelp the last email i got was the transcript of the last chat that i requested.. you want me to reply to that??,@118701 Sorry about the order cancellation. Please reply to the email you've received from our Social media team and we'll get back. ^KA,general_product_question,0.85
real_13141,@AmazonHelp For the third time. I HAVE NO RECENT E-MAIL FROM YOUR SOCIAL MEDIA TEAM.,"@118701 Sorry for the trouble, Manak. Please resubmit the details here: https://t.co/GIJyeYqKE0 and we'll have this checked. ^KA",account_or_login_issue,0.92
real_13143,"@AmazonHelp Submitted, for the third time for the same issue.",@118701 Thanks for submitting the details. We've received your details and we'll reach out to you soon. ^GK,complaint_escalation,0.75
real_13145,@AmazonHelp Sorry to have to say this. But you all are idiots. Once more email completely ignoring my query and giving template reply,@118701 That's unusual. Could you please revert to the email with further queries on this? I'll like to have a look into it. ^AB,complaint_escalation,0.95
real_13147,@AmazonHelp Can someone please call me. I have responded to multiple emails and surveys now without my question being addressed. This is very annoying.,@118701 We're unable to arrange a callback for you over Twitter. Please make a request by responding to the email and we'll oblige. ^AB,complaint_escalation,0.95
real_13150,@AmazonHelp asm mentioned before. You all are just idiots.,@118701 Thanks for replying. We'll get in touch with you soon. Appreciate your understanding. ^AK,other_spam_irrelevant,0.97
real_13151,@AmazonHelp Thanks. I wish the same degree of concern were shown about my complaint though.,@118701 Could you please confirm if you have replied to our email? ^MK,complaint_escalation,0.93
real_13153,@AmazonHelp May i just add that realising NO ACTION HAS BEEN TAKEN on my complaint is not much fun. Worst customer care EVER ! https://t.co/bHOHPNnZFA,"@118701 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. (2/2) ^SV",complaint_escalation,0.99
real_13156,@AmazonHelp I have asked the customer care exec on phone to cancel the order. Don't want to waste any more of my time on this.,@118701 I'm sorry about the trouble Manak. Kindly reply to the email sent by our team for further assistance. ^GD,cancellation_request,0.99
real_13158,@AmazonHelp I am now cancelling this order because your delivery service just sucks despite prime membership. Switching to @118702 for future.,@118701 you've received from our team and we will get back to you with the latest update on your issue. (2/2)^SQ,cancellation_request,0.95
real_13161,@AmazonHelp This has been the most frustrating and useless customer service ever.,"@118701 Sorry about the bad experience, Manak. I'll be sure to pass along your feedback internally. ^MS",complaint_escalation,0.93
real_13163,"@AmazonHelp After getting a confirmation that it will be delivered post 7 pm, i have got an email at 1:30 in the afternoon that i was not available !",@118701 We're following up on this. We'll check this and update you. ^SG,delivery_delay_or_lost,0.92
real_13166,"@115850  Unable to what they promised not gave one plus 5 offer only  sale product after they Dont care also not return back,Its hopless😡",@118703 Sorry for the inconvenience. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. ^MK,complaint_escalation,0.85
real_13168,@115821 why is your AMZL US shipping service not show more updates online? I had another package with this not delivered.,@118704 Are you currently waiting on the delivery of a delayed order? ^QJ,delivery_delay_or_lost,0.92
real_13171,@115821 STOP USING THE @118706 They are a useless government entity.,"@118705 I'm very sorry about this experience, Robert. We'd like to help!  Could you tell us more details about what's going on? ^HM",other_spam_irrelevant,0.99
real_13174,@AmazonHelp É o livro Os arquivos secretos do homem morcego. Simplesmente magnífico,@118707 Parece um livro interessante demais. Espero que curta muito da leitura dele! :D Abraço. ^CR,other_spam_irrelevant,0.92
real_13176,Meu bebê chegou. Obrigado @117086 💙 https://t.co/I3fqrg94Fb,"@118707 Que notícia boa, Luiz! Fiquei curioso... O que contém esse pacote? 🤔 ^CR https://t.co/DtVI16kHN1",other_spam_irrelevant,0.99
real_13178,y'all gotta get rid of AMZL and try again @115821,"@118708 I'm very sorry to hear that, J! Have you had trouble with a recent order/delivery? ^HM",complaint_escalation,0.85
real_13181,"@AmazonHelp yes spoke w/ customer service, still canceling my prime though since it does literally nothing apparently","@118708 We'd like to take a closer look. When you can, please provide us some more information here: https://t.co/ApyxSZALFH ^TN",cancellation_request,0.97
real_13182,"@AmazonHelp Yes, butvthey lied. Told me carrier and said they would contact and call me back. The never called. I hsdvto make 2 additional calls",@118709 I'm sorry you've had to invest so much time in this! Were we able to help resolve the issue on the last call? ^TL,delivery_delay_or_lost,0.92
real_13184,"@115821 WTF! Called them again and again, the call was dropped after 5 seconds of talking to someone. This is my 4th call for product NOT delivered",@118709 Was any information provided to you in the phone conversation? Who was the carrier as listed here:  https://t.co/Y5jpI9gRhE ^CH,delivery_delay_or_lost,0.99
real_13187,"Hi @AmazonHelp, I’ve purchased something via your app and it’s broken! How can I get it replaced?","@118710 Hi, Reece! I'm sorry about the broken item. You can check into options here: https://t.co/Ueduyt85xq ^BL",damaged_or_wrong_item,0.97
real_13190,"Amazonの使い方が難しく感じます

わけわかめ

ちゃんと頼めてんのかね","@118711 おはようございます。Amazonです。
ご注文確定済の場合には、注文履歴にて確認できますので、下記URLにてご確認ください。https://t.co/5Uadfd0Km8
なお、ご不明な点がありましたら、ご遠慮なくお知らせください(#^.^#)TY",general_product_question,0.9
real_13457,@AmazonHelp Schnippig ist sie auch noch? Wird ja immer interessanter 😅,"@118798 Nein, ^TG ist schnippig. Alexa ist lieb und nett. Sie ist sehr gut! Und ich geh jetzt mal lieber in Deckung! 😏 ^UK",general_product_question,0.92
real_13459,"""Alexa, häng die Wäsche auf"" ?! 🤔
#Amazon #Ariel #AmazonEcho https://t.co/Cav3Pli81W","@118798 😃... das wäre toll! Soweit ist sie aber noch nicht. Wird eher in die Richtung ""Hey, deine Wäsche ist fertig! Zack zack, aufhängen!"" gehen. ^TG",other_spam_irrelevant,0.98
real_13557,@115821 any idea when this order will arrive? I have a sassy Brit since grocery stopped carrying his @118826 #teatime #isthisatrick https://t.co/wb8uMOsjcW,@118825 I'm sorry there was a delay! Let us know if your package doesn't arrive by November 2. Please keep us posted on its delivery. ^TN,order_status_tracking,0.93
real_13559,"Got @115821 Prime, @916 won't leave package at the door. Rode my bike across the city to up my package. #homedelivery","@118827 I'm sorry this happened, Davis! Please provide carrier feedback here about this order: https://t.co/pXnlwBDrQ6 ^SH",delivery_delay_or_lost,0.95
real_13561,@AmazonHelp when do you guys charge for the Xbox one X I preordered? It ships the 6th.,@118828 Thanks for reaching out to us! You will be charged for your order once it ships out. ^FJ,billing_or_payment_issue,0.92
real_13564,@AmazonHelp https://t.co/saX0kAZVCW!,@118829 Can you confirm the delivery date provided in your order confirmation email? It can be viewed here: https://t.co/1aMUiU8Rcg ^LA,other_spam_irrelevant,0.98
real_13566,@115821 it’s not nice to upset a kid (my daughter) on Halloween waitin’ for her dress it was prime and extra paid and you guys failed her !,@118829 I'm sorry for the delay in delivery. Could you let us know from which website did you make the purchase? ^RW,delivery_delay_or_lost,0.92
real_13568,@115830 you have a problem in your website =D https://t.co/4eTPnxNN4q,@118830 Thanks for bringing this to our attention. I've escalated this to our website team. ^SJ,other_spam_irrelevant,0.95
real_13570,"おいいいいい！発売する三ヶ月前から予約注文で受け付けた品物くらい発売日にきっちり届けろよAmazonさんw

だからkonozamaとか言われるんだよw",@118831 恐れ入りますが、予約商品でも発売日のお届けを確約しておりません。https://t.co/vwDxlbpOLC  なお、発売日/発売日前日にお届けする場合、一定の条件を満たしている注文のみです。https://t.co/f3TKbgOOgv  TY,delivery_delay_or_lost,0.99
real_13572,@AmazonHelp here is the email. Conflicting answers from others in similar situations online. https://t.co/9zbCqLzokH,"@118832 (2/2) Alternately, if you'd like us to verify in real-time you can reach us here:  https://t.co/hApLpMlfHN ^EB",other_spam_irrelevant,0.92
real_13574,@AmazonHelp here is the email. Conflicting answers from others in similar situations online. https://t.co/9zbCqLzokH,@118832 Thank you for bringing this to our attention! I understand the concern. You can report this here: https://t.co/1oz4X7rU5m (1/2),other_spam_irrelevant,0.95
real_13863,"@AmazonHelp so after wasting more than 1.5 month, now you are telling me the product is out of warranty. i had gone to iball 1.5 months back .","@118918 Apologies for the experience, Vijay. Please reply to the email sent by our team. We'll help you with alternatives. ^SV",other_spam_irrelevant,0.85
real_13867,@AmazonHelp you have wasted one month by bullsh****g me. now i am being told itvis out of warranty. issue is reported yo @79087 under warranty.,"@118918 Sorry for the disappointment. Kindly reply to the email you've received from our team, we'll check and get back. ^KA",complaint_escalation,0.93
real_13869,@AmazonHelp i have already done it. your reps dont even check any back data they just rape the customers.,"@118918 In this case, request you to wait and you shall receive an reply from our team soon. ^SH",complaint_escalation,0.97
real_13871,"@AmazonHelp same reply again and again. if the complaint is raised under warranty period and if @2005 wont solve it, how is it out of warranty?",@118918 insight on this issue. 2/2 ^SH,complaint_escalation,0.92
real_13872,"@AmazonHelp same reply again and again. if the complaint is raised under warranty period and if @2005 wont solve it, how is it out of warranty?",@118918 The resolution provided over the email is the best we can offer. I'm sorry we'll not be able to provide any further 1/2 ^SH,complaint_escalation,0.92
real_13874,@AmazonHelp done.,"@118918 Thank you for letting us know, we'll get back to you soon with an update. ^BS",other_spam_irrelevant,0.92
real_13877,@AmazonHelp all emails already shared with earlier tweet. https://t.co/2sVFZ4iG9Q,@118918 Kindly share your details in the link given earlier and we'll be sure to help you in getting this issue resolved. ^ZH,other_spam_irrelevant,0.92
real_13879,@AmazonHelp yeah and i will get it after i murder service center owner. I would rather throw this product in dumpster and let wll india know abt u cheat,@118918 Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll contact you with an update on this. ^GS,complaint_escalation,0.99
real_13881,"@AmazonHelp so basically you are stealing money from small customers. @115851 count your money, its growing. THIEVES.",@118918 Apologies for the inconvenience with policy constraint. We'll be able to assist you once service denial letter is received.^GS,complaint_escalation,0.97
real_13883,"@AmazonHelp why are you removimg @79087 from your tweets? I have official email from @79087 they dont care , they did not sell this product.",@118918 I get your concern.We wouldn't be able to work on the issue until we receive a service denial letter from the manufacturer.^NS,other_spam_irrelevant,0.95
real_13885,@AmazonHelp I have visited multiple times. why would a sc change uts policy to meet ur unreasonable demands? this issue is ongoing since 1.5 months.,"@118918 If the manufacturer refuses to honor warranty on a device, you shall receive a service denial letter for the same. ^HK",complaint_escalation,0.92
real_13889,"@AmazonHelp @115851 @115821 If iball declines my request, I cannot threaten @79087 into providing one.",@118918 without a service denial letter. Kindly try visiting your nearest service center to report it and keep us posted. 2/2 ^AB,other_spam_irrelevant,0.99
real_13894,@118919 Please monitor your customer care dept. Its like fighting a war. https://t.co/PFcZRszNVU,@118918 a document with the details as mentioned in the email for us to help you. Appreciate your understanding. (2/2) ^ZH,complaint_escalation,0.9
real_13899,@AmazonHelp is there a way to know if the Amazon gift cards I send are being used?,@118920 You would only be able to confirm gift card balances on the account it is redeemed on. ^JP,general_product_question,0.98
real_13901,I lose faith in humanity on days like this. My friend sends me a 🎁 from @115821 after a crappy week and I come home and it’s been stolen.,@118921 I'm so sorry! We'd like to look into our available options. Please reach us here: https://t.co/hApLpMlfHN ^AG,delivery_delay_or_lost,0.97
real_13904,"@116875 @118923 Uno de mis envíos acaba de ser devuelto, ( llevaba dos semanas en las instalaciones de mi ciudad.) ¿Qué pasa?",@118922 Hola Raúl. Lamento saber de esto.Puedes contactar nuestro Servicio al Cliente en este enlace: https://t.co/beR78zMMYB ^JJ,delivery_delay_or_lost,0.97
real_13906,@AmazonHelp Update ??? What your internal investigation repors tell you ??,"@118924 Sorry for this trouble. If the details were shared, you must've received a correspondence from us. Please check and reply. ^HD",complaint_escalation,0.92
real_13908,@AmazonHelp So what have you decided my dear @115850 @115821 ?? By this time you should've known the entire issue.I'm expecting a response from you,@118924 We have received your details. We are working on it and will get back to you with an update at the earliest. ^HR,complaint_escalation,0.92
real_13910,"@115850 What is this ?? Is this the way you treat your customers?? Seriously, I want an answer from you https://t.co/Ze72vu29Hk","@118924 don't provide your order details, as we consider it to be personal information. Our Twitter page is public. 4/4​ ^EM",complaint_escalation,0.92
real_13915,"@117634 I ordered the Oasis, my order status showed it was to be delivered today and it did not come. Very disappointed.","@118925 Oh no, Kathleen! We want to help. Is there an updated delivery date showing here: https://t.co/Y5jpI9gRhE ^LA",delivery_delay_or_lost,0.92
real_13920,"@AmazonHelp Worse part, customer support thought it was coming today too, which I reached out at 4:30 pm","@118925 I'm sorry for the inconvenience. When you reached out to us, what options or insight did we provide? ^GM",delivery_delay_or_lost,0.92
real_13923,@AmazonHelp I talked on the phone to someone who offered 10 percent off but that isn't on the account yet.  Still don't know delivery date.,@118925 Which carrier was assigned to deliver your package today? ^TN,other_spam_irrelevant,0.7
real_13925,@AmazonHelp It doesn't say.  It shows it hasn't shipped yet.,@118925 Did we ask you to wait a certain date before we could offer alternative options? ^EZ,order_status_tracking,0.95
real_13928,@AmazonHelp Nothing on my order on your web site.,"@118925 Late order usually arrive the next business day. If your order hasn't arrived by 8:00 PM tomorrow, please let us know. ^LR",order_status_tracking,0.82
real_14010,"@AmazonHelp Don't be silly.  Read the Tweet!  I NEED 2 KNOW HOW U INSTRUCT CUSTOMERS.

What is the plan?  We've tenants who think they've the rite 2 store empty AF totes in the common area presumably awaiting PickUp 10+ days is 10 days longer that the small front hall common area can handle.",@118951 Please provide your information in the link FR provided and we'll have a team member look into this personally and reach out to you. I'm sorry for any inconvenience. ^HS,other_spam_irrelevant,0.92
real_14013,"@AmazonHelp Please simply answer my question.  I am not an AmazonFresh customer, just a condominium unit owner inconvenienced by UR customers  &amp;trying 2 figure out how we can all accommodate one another.  Y R U making this so complicated? Direct message me with UR contact info.","@118951 We'll ask customers to leave their totes out for pickup. However, they shouldn't be left for 10 or more days awaiting pickup. For security, we're unable to DM personal details. Once we receive your information at the link we've referenced, we can help sort this. ^RA",other_spam_irrelevant,0.9
real_14015,"@AmazonHelp Who's security?  UR asking 4 MY personal details.  Surely U have company phone #s that aren't ""personal.""  This is absurd. I'm TRYING 2 work w/U people. Y do U make it so hard?  May I be referred to a mgr who isn't afraid 2 speak w/an intelligent, reasonable woman 2 work out sols",@118951 We cannot accommodate this request via Twitter. Please send us your details using the link provided by FR. ^GR,complaint_escalation,0.97
real_14018,@AmazonHelp We have 2 work 2gether to accommodate UR new service.  I simply need 2 know how exactly U instruct AF customers re disposition of the large green insulated carriers.  Not a difficult question--need the written instrux.,@118951 I would like to have a team member look into getting the totes picked up for you! Please add your details here: https://t.co/MoFmdEXzbY so we can help out with this! Keep us updated on the status! ^FR,general_product_question,0.93
real_14021,@117093 supervisor Jennifer just hung up on me after refusing 2 provide protocol 4 handling the GreenInsulatedCarriers AF delivers in.  downtown Condos need 2 understand how 2 work w/this new service R small front halls R not designed 4 this service. Was hoping 2 collaborate,@118951 I'm sorry for the poor experience! Can you please tell us more about the problem you're experiencing with tote pick-up? ^WT,other_spam_irrelevant,0.92
real_14081,Amazonで買い物なんかしてないのになんか届いてるけど怖くて開けられん🧐,@118976 失礼いたします、Amazonです。お知り合いからの贈り物の可能性がございますが、もしお心当たりがない場合は、確認した上でご案内いたしますので、リンクよりカスタマーサービスにお問い合わせください。https://t.co/J6YEizo6qC  SM,damaged_or_wrong_item,0.85
real_14083,"そういえば28日発売なのにAmazon予約したPrince写真集の支払い番号まだ届かないってやばみ？
誰か〜Amazonで注文してる人いませんか〜",@118977 リプライ失礼いたします。予約商品をコンビニ払いでお支払いいただく場合、発売日が近付き商品が出荷準備に入りしだい、お支払い番号をお送りいたします。恐れ入りますが、今しばらくお待ちください。 https://t.co/kMoy2aLjYq  HM,billing_or_payment_issue,0.93
real_14279,"Placed order today, said delivery would be Wed but just received email saying it'll be Thurs now? I'm a prime customer @AmazonHelp. Unhappy!",@119036 I'm so sorry for the frustration! What was the date given in the original confirmation e-mail: https://t.co/SsPOz2ryIS? ^DG,delivery_delay_or_lost,0.93
real_14282,@AmazonHelp Today; 1st November. Or I wouldn't have ordered. I needed them to arrive at mums today so she can bring to me urgently in hospital tonight.,@119036 I can understand your frustration. Please reach out to us here to go over available options: https://t.co/ju0HEJTlrg ^CL,delivery_delay_or_lost,0.92
real_14284,"@119038 @115821 If it isn't clear yet, I WANT MY MONEY BACK. I NEVER AUTHORIZED THE LAST 4 TRANSACTIONS THAT WERE MADE. WTF.",@119037 I'm sorry you were charged unexpectedly! Please reach out to Amazon Pay for available options here: https://t.co/jiY13BA3fb  ^JP,billing_or_payment_issue,0.95
real_14288,@115821 u need2 srsly consider cutting ties w/ @115817 nothing but probs they deliv sum1 elses package now I'm gettin the run around 2get mine,"@119039 I so sorry for the repeated delivery problems! When you contacted UPS, what options were provided? Please keep us posted. ^CC",delivery_delay_or_lost,0.92
real_14290,What the hell @115821?! This boxed is beyond damaged. I wanted a new one! https://t.co/J36cokDm6l,@119040 I'm sorry! Was it shipped by Amazon or a third-party seller as seen here: https://t.co/MiIirnEONI? ^SE,damaged_or_wrong_item,0.97
real_14292,@115821 logistics doing a laughably terrible job of delivering my package. Anyone else noticing a serious dip in customer service?,@119041 I'm sorry about this experience! Have we missed our initial delivery date promised in Your Orders: https://t.co/Y5jpI9gRhE ^EB,complaint_escalation,0.88
real_14295,@AmazonHelp Yes. You definitely missed my delivery date. Twice. Also your call center staff seems to have no understanding of how mail delivery works.,@119041 I certainly understand your frustration! Who was the carrier for these orders? Please check here: https://t.co/Y5jpI9gRhE ^BE,delivery_delay_or_lost,0.92
real_14299,@AmazonHelp @115821 consider leaving the delivery of packages to the experts at @115817 or @81. Obvious decline in service when it’s @115821 logistics.,@119041 We'd like to take a closer look to see what we can do. Please reach out with more information here: https://t.co/AdBZ9CgtFD ^DG,complaint_escalation,0.7
real_14301,"@AmazonHelp ordered what was on the box for my sister’s wedding gift, that’s what came out of the box. What gives?! https://t.co/8jX9A0Ipcu",@119042 I'm sorry for the trouble! We'd like to review available options with you. Please reach out to us here:  https://t.co/hApLpMlfHN ^LJ,damaged_or_wrong_item,0.92
real_14844,"yo @115821, how can I get my echo to answer to the name Janet?",@119211 We're always looking for ways to improve! Please send feedback/requests following the steps here: https://t.co/1m7DbSYzxa  ^SH,general_product_question,0.92
real_14846,Amazonでは荷物が届いたってなってるのに、メールが届かないんだけど…これじゃ受け取れないじゃん…,"@119212 店頭受取の認証番号が、発行されませんか？
配送情報更新後、認証番号発行までには、お時間がかかる場合もございます。発行まで、お待ちくださいませ。なお、発行されない場合は、下記よりご連絡ください。https://t.co/bwBU0NvYIn TY",order_status_tracking,0.92
real_14848,@AmazonHelp ありがとうございました,"@119213 リプライありがとうございます。
最近、Amazonを騙るフィッシングが増えているようでございますので、ご注意くださいませ(*´︶`*) TY",other_spam_irrelevant,0.99
real_14850,"03-6635-1381
Amazonの有料動画未納発生
のメールきたら注意して
架空請求だから

検索して良かったわ。あぶねえ。","@119213 (*´-`).｡oO(ご存知かと思いますが、当サイトからのご請求ではございませんので、ご連絡されませんように。。)
また、携帯大手3社をご利用の場合には、迷惑メール対策として、申告窓口を設置しています。今後受信しないためにも、各窓口へご申告ください。TY",other_spam_irrelevant,0.92
real_14852,@115821 407-8406190-7752345. i want refund amount -1399/- amazon seller was lying. amazon custamare care side also.,"@119214 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^SC",refund_or_return,0.96
real_14856,@AmazonHelp no body inform me. once u return that parcel. please send the tracking id or parcel details. but after 10days i call amazon custamare care,"@119214 Thank you for sharing your details, Dhinesh. We'll check your concern and reach you soon. ^VG",order_status_tracking,0.92
real_14857,@115821 407-8406190-7752345. i want refund amount -1399/- amazon seller was lying. amazon custamare care side also.,@119214 Apologies for the ordeal.I’d like to help you; please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon. ^SC,refund_or_return,0.99
real_14858,腹が立つね、Amazon架空詐欺メール。昔来た別の釣りメールは「弁護士の○○先生の方から」という中学生レベルの文言が有って可愛かったけど。,"@119215 こんにちわ。Amazonです。
最近、Amazonを騙るフィッシングが増えているようでございます。身に覚えのないメールに連絡や、個人情報の登録等をいただかないようお気を付けください。TY",other_spam_irrelevant,0.92
real_15138,Another night.  Another non-delivery.  Another useless ‘chat’ conversation with false promises and excuses.  @115830 - you have let me down yet again.  Your promises are full of shit. #whereismybloodystuff,@119301 Oh no! I'm so sorry we've let you down! Were we able to offer any options when you reached out? ^JO,delivery_delay_or_lost,0.92
real_15267,.@115850 @AmazonHelp thanks for no replies whatsoever on my complaint.an you please tell me what more should I do? @119351 @1015,@119350 Please fill in your details using the link: https://t.co/JzRdscmdH9 and I'll get in touch with you soon. ^AK (2/2),complaint_escalation,0.93
real_15271,@AmazonHelp Please don't help.u have very useless process of helping.if u want plz refund me atleast in time which is also now least expected,"@119352 Please share your details in the link provided above, we'll check the issue and assist you accordingly. (2/2) ^KA",refund_or_return,0.95
real_15274,@AmazonHelp Seriously!!! Ur customer service already told me cancel d order .. Amazon can't do anything to it..n till now it's showing expected on 25th👏,@119352 I'd like to help. Please write to us here: https://t.co/GIJyeYqKE0 and I'll reach out to you. ^SA,cancellation_request,0.96
real_15276,@115850 ur app shows expected delivery on 25 th on 30th( prepaid orders).it's a regular customer realising not to buy anything further.,@119352 Apologies. We'd like to check this for you. Kindly contact us here : https://t.co/GRw1yCHukd.^SY,order_status_tracking,0.8
